developer_id,total_commits,commits_last_90d,stars_received,pull_requests_merged,issues_closed,total_repos,language_entropy,language_count,framework_count,primary_language,languages_used,has_readme_pct,has_tests_pct,has_ci_pct,commit_message_avg_len,fork_to_original_ratio,languages_per_repo_avg,avg_repo_description_len,has_bio,has_company,has_location,has_blog,commit_trend_slope,activity_decay_lambda,account_age_days,years_active,consistency_score,tech_diversity,quality_volume_ratio,collab_index,recent_activity_ratio,developer_dna_score,developer_tier,profile_type
dev_904152,173,31,5,11,6,19,0.768,4,0,C++,"Rust,TypeScript,C,C++",0.8768,0.2019,0.0577,40.93,0.3855,1.7206,32.74,1,1,0,0,1.1765,-0.0189,182,0.5,0.9199,0.0,0.6867,0.9494,0.3543,0.3103,1,standard
dev_479011,3681,517,1079,4,70,24,2.5106,6,2,Scala,"JavaScript,R,Rust,PHP,Go,C++",0.5112,0.7045,0.4854,83.52,0.8421,1.3832,78.62,0,0,0,1,0.6529,-0.3387,1919,5.26,0.9597,1.0043,0.6988,1.3252,2.9373,0.5523,2,standard
dev_469854,101,8,10,1,1,26,1.247,3,2,R,"C++,Elixir,TypeScript",0.0799,0.1314,0.3422,20.64,0.4732,2.0313,20.26,1,0,0,1,-0.3472,0.1356,825,2.26,0.4922,0.4988,0.3792,0.3297,0.6578,0.2782,0,standard
dev_857460,933,118,3,2,1,17,0.5727,3,0,Kotlin,"TypeScript,C++,Elixir",0.2289,0.4521,0.2911,30.56,0.6441,1.7102,25.88,1,0,0,0,4.1661,0.0064,1106,3.03,0.31,0.0,0.4854,0.4708,1.5144,0.378,1,inconsistent
dev_821449,530,145,25,4,4,20,0.8699,4,2,Java,"Scala,TypeScript,Java,JavaScript",0.3741,0.0297,0.6681,19.31,0.5263,1.0,20.12,1,0,0,1,-0.2107,0.0577,409,1.12,0.867,0.348,0.5091,0.7108,1.2182,0.325,1,standard
dev_132746,198,70,2066,13,8,7,1.0986,3,2,Scala,"C,Swift,Java",0.2766,0.1568,0.3527,27.54,0.4224,1.6798,47.32,0,0,1,0,1.1192,-0.2694,1379,3.78,0.8171,0.4394,0.4663,1.4068,4.9649,0.358,1,standard
dev_506773,42,6,1,3,9,2,0.3202,1,0,JavaScript,Go,0.1684,0.2443,0.4513,32.36,0.7778,1.8441,36.03,0,1,0,1,0.9303,0.3061,1046,2.87,0.4591,0.0,0.7346,1.8502,1.2869,0.2778,0,standard
dev_500448,1303,310,62,14,28,29,1.1264,5,4,Ruby,"TypeScript,Ruby,C++,PHP,Python",0.8651,0.7851,0.5701,53.81,0.5227,1.8688,11.19,0,0,0,0,1.9409,0.1363,618,1.7,0.3094,0.6437,1.0238,1.0953,1.6053,0.4893,1,standard
dev_879018,1930,359,731,14,68,105,2.1858,3,4,Swift,"Go,TypeScript,Swift",0.7079,0.7015,0.9446,34.05,0.3325,2.6826,73.81,1,0,0,1,3.8215,-0.299,1854,5.08,0.8922,1.249,1.0128,0.9456,3.7417,0.6432,2,standard
dev_562330,1096,281,194,212,11,13,2.1583,4,3,Java,"Go,Swift,Scala,Elixir",0.5934,0.7564,0.3792,48.41,0.5,1.1903,0.0,0,0,1,1,2.0722,-0.0624,1783,4.89,0.9739,1.0791,0.837,1.9984,4.9235,0.5316,2,standard
dev_347399,992,726,359,16,18,34,2.0226,8,2,Python,"Python,Go,R,Elixir,Scala,Ruby,Kotlin,JavaScript",0.7611,0.525,0.8159,81.7,0.3351,2.2594,75.35,1,1,1,0,3.0689,0.1121,2315,6.34,0.9067,0.8091,0.9758,0.9921,10.0,0.6371,2,standard
dev_454830,806,302,152,70,11,45,1.4783,5,2,Go,"Ruby,TypeScript,C++,JavaScript,Kotlin",0.2083,0.7103,0.3109,57.19,0.3187,1.9984,51.81,0,0,0,1,-0.2096,0.2597,1410,3.86,0.7201,0.5913,0.6475,1.1446,5.6814,0.4483,1,standard
dev_728139,8424,2727,525,21,6,12,1.8177,3,1,C,"Elixir,Ruby,Swift",0.0163,0.4074,0.2089,48.15,0.4919,1.3318,58.12,1,0,0,0,2.179,-0.2029,2866,7.85,0.4808,0.4544,0.2523,1.2626,10.0,0.439,2,hybrid_high_vol_low_qual
dev_462544,754,318,886,111,31,79,1.9278,2,0,JavaScript,"Go,Swift",0.5305,0.9542,0.7109,64.99,0.022,1.8097,98.28,1,0,1,1,0.9005,0.0133,2267,6.21,0.909,0.0,1.1211,1.1293,10.0,0.6179,2,standard
dev_594413,2321,705,231,174,109,86,2.3103,4,5,Scala,"Scala,Rust,Kotlin,C++",0.9669,0.841,0.8708,59.19,0.4317,2.308,85.16,0,0,1,1,4.7664,-0.5097,2763,7.57,0.7249,1.4439,1.1308,1.2617,9.0791,0.7028,2,standard
dev_247319,814,172,56,17,15,2,0.8627,5,4,C,"Swift,Python,Kotlin,C++,Elixir",0.4782,0.7194,0.5665,34.04,0.381,1.5332,63.47,1,1,1,0,1.0288,-0.5482,2657,7.28,0.895,0.493,0.8836,2.5222,5.9404,0.5741,1,standard
dev_823217,53,27,2,4,8,7,0.8074,2,1,Go,"Ruby,PHP",0.5054,0.2303,0.1087,69.66,0.9736,1.7951,25.01,1,0,0,0,0.9212,-0.203,1073,2.94,0.5526,0.2019,0.6758,1.1674,4.9027,0.3153,0,standard
dev_337188,1692,770,41,23,129,13,2.1213,6,3,TypeScript,"Java,Rust,JavaScript,PHP,Go,C++",0.8932,0.8831,0.888,73.43,0.5329,2.3544,66.19,1,1,1,1,2.3549,-0.1602,1739,4.76,0.7975,1.0606,1.178,1.8576,8.5768,0.7347,2,standard
dev_727685,799,298,2,11,0,5,0.6188,1,2,Kotlin,Python,0.5584,0.1036,0.0846,5.53,0.725,1.2531,0.0,1,0,1,0,0.1188,0.5933,1519,4.16,0.461,0.2475,0.3454,1.277,6.0835,0.2829,0,hybrid_high_vol_low_qual
dev_882286,55,11,1,2,9,3,0.439,1,0,Elixir,Elixir,0.2855,0.0545,0.1368,24.57,0.5819,1.0,18.02,1,0,1,1,0.7163,0.078,483,1.33,0.1829,0.0,0.3599,1.544,0.9674,0.3175,0,standard
dev_916563,111,41,21,14,17,14,2.1432,2,4,JavaScript,"Ruby,Java",0.6172,0.75,0.8423,29.94,0.3521,1.0,58.72,1,1,1,0,2.5304,0.1198,1485,4.07,0.4618,1.2247,1.5313,1.25,5.2453,0.5802,1,hybrid_low_vol_high_qual
dev_571232,26,6,30,4,3,9,0.5267,1,0,Rust,Scala,0.1875,0.0868,0.0712,47.99,0.3121,1.9432,34.95,1,0,0,0,-4.6596,0.1301,1329,3.64,0.3553,0.0,0.3307,0.8672,2.1545,0.1836,0,standard
dev_524518,6338,945,68,46,181,46,1.8051,4,2,Scala,"Ruby,C,Elixir,R",0.8001,0.7409,0.6948,51.29,0.338,2.5146,98.56,0,1,1,0,2.7324,0.0107,2514,6.89,0.8473,0.722,0.8412,1.4025,4.0917,0.5788,0,standard
dev_931775,47,8,2,1,2,12,0.0,1,0,R,Rust,0.1386,0.0323,0.0102,5.0,0.9731,1.0,22.96,0,0,0,0,-0.7885,0.4446,706,1.94,0.2463,0.0,0.1449,0.5253,1.1314,0.0577,0,inconsistent
dev_191134,724,392,29,115,79,23,1.807,5,2,C,"JavaScript,C++,Elixir,R,Python",0.7614,0.8561,0.4679,30.97,0.062,1.6976,56.66,0,0,0,1,5.2071,0.1014,1425,3.9,0.4646,0.7228,1.0638,1.6381,8.277,0.5994,1,standard
dev_346102,273,96,19,26,4,12,0.8124,3,2,Rust,"C,JavaScript,Java",0.3993,0.1572,0.0881,25.11,0.6335,2.3131,19.16,1,0,1,1,0.3886,-0.0245,1415,3.88,0.5282,0.325,0.366,1.3012,5.1617,0.4246,0,standard
dev_167918,107,82,18,3,34,9,1.0488,4,2,R,"Scala,C++,TypeScript,Kotlin",0.3056,0.4371,0.2602,44.59,0.8683,1.506,68.13,0,0,0,0,1.8039,0.4305,743,2.04,0.5444,0.4195,0.7206,1.517,5.8025,0.3025,0,boundary_0_1
dev_848308,549,31,427,94,68,95,1.933,5,0,Java,"Java,Rust,TypeScript,C,Python",0.6748,0.9711,0.6748,33.64,0.3262,2.0586,63.04,1,0,1,1,3.3138,0.2934,3138,8.6,0.6539,0.0,1.2376,1.1135,1.8278,0.5857,2,hybrid_low_vol_high_qual
dev_323625,243,149,59,4,6,11,1.2548,3,1,Swift,"Scala,Elixir,C",0.327,0.5625,0.6622,53.84,0.3659,1.807,0.0,0,0,1,1,-1.356,-0.006,947,2.6,0.7952,0.3137,0.9322,0.9349,6.1077,0.3937,0,standard
dev_602993,60,26,132,2,3,10,0.6497,1,1,Python,Ruby,0.6688,0.0394,0.1329,45.09,0.3165,1.5787,20.19,1,0,0,0,-1.1676,0.095,1597,4.38,0.5893,0.1624,0.6086,0.7211,5.873,0.2823,0,boundary_0_1
dev_439278,638,274,27,10,9,12,1.02,3,2,Go,"JavaScript,TypeScript,C",0.2156,0.0206,0.6657,50.96,0.7279,1.6621,43.03,1,0,0,0,1.9622,-0.0775,1594,4.37,0.8912,0.408,0.4157,1.1352,7.3049,0.4105,1,standard
dev_286544,89,38,73,19,89,12,0.942,6,3,Kotlin,"Python,Scala,Go,Java,Elixir,Kotlin",0.2689,0.368,0.4929,24.18,0.7918,1.3218,54.04,0,1,1,0,1.7365,-0.1425,1399,3.83,0.1804,0.471,0.8168,1.7777,5.5849,0.4385,1,standard
dev_423826,1300,200,99,22,51,16,2.1948,4,1,C++,"Python,Go,Elixir,TypeScript",0.769,0.9113,0.7229,39.11,0.3925,1.2132,118.48,1,0,0,0,0.0862,0.1451,2479,6.79,0.2188,0.5487,1.1169,1.4891,4.0953,0.4983,1,boundary_1_2
dev_862849,158,95,6,9,5,8,0.9918,2,0,Elixir,"Scala,PHP",0.1451,0.1707,0.3593,14.44,0.8025,1.0,56.92,1,0,1,0,0.6596,0.1314,594,1.63,0.1362,0.0,0.4248,1.1761,3.7621,0.3309,0,standard
dev_959185,43,0,2,1,5,8,0.9457,1,0,R,Ruby,0.1784,0.3567,0.104,25.49,0.6531,1.1819,14.75,0,0,1,0,-0.1671,0.6244,811,2.22,0.332,0.0,0.5854,0.8451,0.0,0.2077,0,standard
dev_784141,3119,1680,135,18,8,21,1.9324,6,4,Rust,"C++,TypeScript,Elixir,Go,Ruby,Python",0.2891,0.3551,0.624,67.59,0.3867,2.4814,82.83,1,1,0,1,2.1222,-0.2524,2401,6.58,0.9679,1.1043,0.5107,1.0511,10.0,0.5913,2,standard
dev_215327,277,193,74,2,8,11,1.7768,5,2,C++,"TypeScript,R,C++,Elixir,Go",0.7554,0.6912,0.6183,40.01,0.329,1.0593,67.08,1,1,0,1,0.3066,-0.0848,1071,2.94,0.3559,0.7107,1.2023,0.9349,7.8477,0.5087,1,standard
dev_111093,271,79,28,23,55,24,1.139,6,3,Scala,"Rust,TypeScript,Elixir,C++,PHP,Kotlin",0.8806,0.8528,0.7453,59.44,0.0584,2.4324,17.86,1,0,1,1,1.0868,0.0507,2775,7.6,0.8261,0.5695,1.4527,1.3411,7.9723,0.5613,1,hybrid_low_vol_high_qual
dev_422005,74,33,15,7,1,4,0.9868,1,1,PHP,Swift,0.0209,0.0636,0.0189,26.93,0.6098,1.0,3.2,1,0,1,0,0.4639,-0.3339,1034,2.83,0.536,0.2467,0.0846,1.2263,4.385,0.21,1,standard
dev_793296,1795,49,527,54,73,114,2.2725,5,5,Rust,"Swift,PHP,TypeScript,Go,Rust",0.9618,0.7959,0.9307,66.27,0.1642,1.6981,61.35,1,0,0,1,4.694,-0.2297,2648,7.26,0.775,1.4203,1.167,1.0207,0.7796,0.6036,2,standard
dev_788614,5475,3482,75,24,75,60,1.2583,5,3,R,"C++,Ruby,Python,TypeScript,Rust",0.3468,0.2582,0.0868,45.26,0.6066,2.5848,60.1,1,0,1,0,1.1231,-0.0633,2053,5.62,0.5178,0.6291,0.268,1.1158,10.0,0.4841,1,hybrid_high_vol_low_qual
dev_502421,188,46,31,4,1,10,0.2798,1,1,Rust,Python,0.3906,0.0983,0.5107,12.39,0.8733,1.0703,16.45,0,1,1,0,-1.3958,0.1414,1106,3.03,0.3902,0.07,0.5798,0.7211,2.7882,0.2733,2,standard
dev_326066,349,72,9,2,21,15,1.0909,4,1,Rust,"C++,Rust,TypeScript,Ruby",0.85,0.2515,0.2327,70.53,0.5345,2.035,11.9,0,0,1,0,2.0135,0.0596,1561,4.28,0.7068,0.2727,0.714,1.1217,3.3644,0.3092,0,hybrid_high_vol_low_qual
dev_976730,36,9,26,2,7,8,0.6808,1,1,Elixir,Kotlin,0.0119,0.0564,0.0292,16.78,0.5815,1.0455,50.15,0,0,0,0,-1.3259,0.4878,1320,3.62,0.6752,0.1702,0.0941,1.0,2.5799,0.1813,0,standard
dev_198288,428,227,22,13,5,4,1.1713,4,1,Go,"PHP,Swift,Python,C",0.8836,0.3796,0.0626,62.46,0.9952,1.0,52.75,1,0,0,0,0.1984,0.0273,655,1.8,0.7516,0.2928,0.7072,1.6433,3.7465,0.3633,0,standard
dev_258400,2423,484,69,145,11,89,2.23,7,4,Java,"Java,R,Rust,Python,C,Scala,Go",0.7668,0.6905,0.298,74.83,0.5311,1.1698,70.84,1,0,1,1,1.1703,-0.1692,2415,6.62,0.6277,1.2743,0.7546,1.1209,5.2312,0.6001,2,standard
dev_262573,3750,1137,185,9,166,50,2.3861,4,0,Ruby,"Scala,Java,C++,R",0.6304,0.5878,0.5048,73.15,0.0426,2.3813,82.5,1,0,0,0,1.1138,-0.3762,1797,4.93,0.5378,0.0,0.6911,1.3086,5.9421,0.5368,2,standard
dev_560402,174,18,3,4,4,15,0.7995,3,1,Scala,"Elixir,Java,JavaScript",0.5922,0.3332,0.5721,32.03,0.5527,1.3319,44.44,1,1,0,0,1.8913,0.0748,1683,4.61,0.3896,0.1999,0.9165,0.7755,1.7258,0.3936,1,standard
dev_399256,18626,4200,293,13,37,18,1.9805,5,3,Elixir,"R,C,JavaScript,Rust,Scala",0.9275,0.955,0.6671,56.35,0.1628,1.5918,40.41,0,1,1,1,1.6949,-0.0751,1861,5.1,0.7968,0.9902,0.8662,1.3125,4.5961,0.6327,2,standard
dev_618336,155,23,4,2,7,18,1.2957,1,0,Java,Java,0.7366,0.5941,0.2289,23.08,0.5378,1.0,48.33,0,1,0,0,-1.4088,0.2623,556,1.52,0.2225,0.0,1.0239,0.7686,0.8701,0.3202,2,standard
dev_709281,519,154,2,7,3,14,0.4493,1,1,Elixir,C++,0.3546,0.3084,0.3763,25.2,0.7645,1.5073,30.26,1,0,1,0,-0.2224,0.4935,1258,3.45,0.8849,0.1123,0.5392,0.8649,3.9851,0.3622,1,standard
dev_106325,89,2,45,6,1,6,1.2554,4,1,C,"R,PHP,TypeScript,Swift",0.2616,0.2846,0.1961,39.51,0.6329,1.7689,75.06,0,0,1,1,-0.0568,0.0633,1489,4.08,0.0929,0.3138,0.546,1.0,0.3099,0.3257,0,standard
dev_102562,630,173,3,4,3,17,0.634,3,2,Ruby,"PHP,Python,R",0.2144,0.0983,0.0235,25.22,0.7072,2.3052,42.2,0,1,1,1,-0.2021,-0.0974,323,0.89,0.6907,0.2536,0.1691,0.7062,0.9694,0.3347,0,hybrid_high_vol_low_qual
dev_608274,3062,443,219,69,63,32,2.7706,7,3,C++,"Kotlin,TypeScript,Ruby,C++,JavaScript,Go,Swift",0.8011,0.8168,0.9294,35.97,0.3978,3.0381,81.13,1,1,1,1,4.0933,0.0469,3354,9.19,0.7494,1.3853,1.0408,1.3868,5.2561,0.7031,2,standard
dev_167858,2220,555,67,116,208,22,2.3139,4,5,Go,"Scala,TypeScript,Go,PHP",0.9016,0.9218,0.7991,32.38,0.2489,1.2708,78.28,1,0,1,0,3.5931,-0.2054,2673,7.32,0.5419,1.4462,1.126,1.8199,7.2283,0.6142,2,standard
dev_122514,103,47,5,40,4,24,2.0653,4,3,PHP,"JavaScript,TypeScript,Scala,Go",0.6266,0.5012,0.3228,40.87,0.6555,1.0694,24.79,1,0,0,0,0.9867,0.1141,1344,3.68,0.4659,1.0327,1.0229,1.1684,5.8829,0.4434,1,standard
dev_500193,39,4,2,2,2,8,0.8001,2,0,PHP,"Go,Swift",0.135,0.4301,0.0109,5.0,0.3379,1.4839,40.63,0,1,0,0,0.5634,0.1056,182,0.5,0.5014,0.0,0.5695,0.699,0.1951,0.259,0,standard
dev_748719,528,223,25,9,31,11,0.7595,1,0,Scala,Java,0.0971,0.4125,0.1239,47.75,0.4803,1.2644,13.73,1,0,1,0,2.7364,-0.0478,537,1.47,0.1881,0.0,0.363,1.4478,2.4599,0.411,0,standard
dev_969949,666,73,24,14,13,19,1.1234,3,0,TypeScript,"Rust,Swift,C",0.5381,0.7782,0.8046,56.43,0.1169,1.399,60.09,0,0,1,1,0.0407,-0.2141,1926,5.28,0.3662,0.0,1.0815,1.0945,2.2425,0.5231,1,standard
dev_463908,24,1,1,2,2,4,0.1405,2,1,Swift,"PHP,Ruby",0.0328,0.2214,0.0096,22.06,0.8578,1.7273,28.2,0,1,0,0,2.0907,0.2826,433,1.19,0.4194,0.0351,0.3052,0.8982,0.1653,0.1721,0,standard
dev_635241,683,88,10,10,16,18,1.2105,5,3,Java,"Elixir,R,Swift,Kotlin,Rust",0.8233,0.4221,0.546,46.24,0.2103,2.314,53.89,1,1,1,0,-1.6572,-0.1548,227,0.62,0.7823,0.6053,0.8746,1.1002,0.3202,0.4759,1,standard
dev_992222,118,45,9,4,4,6,0.5343,1,1,C,Java,0.1238,0.2843,0.6785,5.0,0.3045,1.8632,7.18,0,0,1,0,-0.5197,-0.0837,1117,3.06,0.1868,0.1336,0.7264,1.0566,4.2308,0.265,1,standard
dev_355851,140,13,16,2,5,4,1.0913,2,1,Go,"Ruby,C++",0.3619,0.5646,0.3087,42.19,0.9329,1.4017,44.39,1,0,0,0,-1.746,-0.1069,1689,4.63,0.3861,0.2728,0.8458,1.1606,1.5181,0.3347,0,standard
dev_102877,812,463,643,53,38,43,2.1348,4,2,C,"PHP,Swift,Scala,Python",0.924,0.9299,0.7949,65.49,0.0746,2.1875,87.32,0,1,1,1,-0.9479,-0.3787,2167,5.94,0.9729,0.8539,1.3052,1.1879,10.0,0.643,2,standard
dev_483303,809,322,12,19,6,22,1.17,3,1,Python,"R,Go,Java",0.2191,0.1029,0.0591,44.81,0.4509,1.7123,42.45,1,0,1,0,1.6597,-0.1454,1561,4.28,0.6404,0.2925,0.1833,1.0252,6.6703,0.3513,1,hybrid_high_vol_low_qual
dev_206376,104,16,0,5,4,1,0.8924,4,0,TypeScript,"Scala,Rust,Go,TypeScript",0.3442,0.4462,0.0939,26.1,0.9155,1.0,3.28,0,1,0,1,0.0668,0.0409,1523,4.17,0.5302,0.0,0.6519,2.0959,2.2128,0.3309,0,standard
dev_918216,834,160,42,2,3,3,0.8234,1,3,TypeScript,Go,0.2889,0.3673,0.6679,57.84,0.5648,1.0,68.06,0,0,0,1,-1.4554,-0.1521,1781,4.88,0.4992,0.4117,0.6356,1.1133,3.6602,0.2938,0,boundary_0_1
dev_607338,390,65,14,4,2,4,0.5895,2,1,Rust,"Kotlin,C",0.0238,0.3315,0.036,33.45,0.6824,1.5111,0.0,0,0,1,0,0.4411,-0.0761,1554,4.26,0.1213,0.1474,0.2481,1.086,2.7204,0.2919,0,standard
dev_659945,1838,379,473,16,16,41,2.3832,4,3,Scala,"TypeScript,Elixir,Kotlin,Scala",0.5782,0.5425,0.7758,60.07,0.6863,1.7183,51.66,0,1,0,1,2.8001,0.3131,1912,5.24,0.4642,1.1916,0.8182,0.9296,4.2735,0.5685,2,standard
dev_257742,10238,583,643,94,354,46,2.6064,4,3,Python,"C,Go,Rust,Java",0.755,0.9338,0.8657,68.24,0.2971,1.4139,28.63,1,0,1,0,0.3369,-0.6862,3313,9.08,0.9859,1.3032,0.9211,1.5776,2.0605,0.7018,2,standard
dev_879175,862,410,106,114,33,37,2.3372,5,5,C,"Ruby,PHP,Kotlin,Go,Scala",0.9376,0.9192,0.7061,75.57,0.323,1.5375,21.74,0,1,0,0,2.0369,-0.5495,2439,6.68,0.8461,1.4607,1.2548,1.364,10.0,0.6591,2,standard
dev_779920,211,100,2,1,1,12,0.9082,2,0,Python,"Scala,Ruby",0.2513,0.0155,0.36,31.42,0.8564,1.5453,23.31,1,0,1,0,-3.2135,-0.0456,908,2.49,0.6674,0.0,0.3474,0.4163,4.5047,0.3003,0,standard
dev_607616,2249,848,1101,5,80,37,2.4854,4,3,Scala,"PHP,Elixir,Kotlin,Ruby",0.7397,0.8762,0.8837,25.87,0.8044,1.7074,98.79,1,0,1,0,1.6219,-0.3977,2012,5.51,0.5583,1.2427,1.0712,1.2159,8.2338,0.6124,2,standard
dev_719432,2083,565,20,16,96,64,1.7588,5,4,Swift,"Go,R,Kotlin,C++,Scala",0.8684,0.8878,0.8138,61.64,0.5083,2.2316,62.74,1,0,0,1,5.5832,-0.0833,2094,5.74,0.7504,1.005,1.1105,1.1283,6.1595,0.6128,2,standard
dev_284144,132,24,18,2,7,4,1.552,3,1,C,"Scala,Elixir,Rust",0.2912,0.2342,0.4773,34.11,0.8011,2.0441,41.27,0,0,0,1,0.6848,0.1161,900,2.47,0.0581,0.388,0.6497,1.2851,1.67,0.3396,0,standard
dev_861605,384,50,12,5,9,4,0.2219,2,1,Swift,"TypeScript,JavaScript",0.3958,0.2402,0.1868,15.94,0.1942,1.0,0.0,1,0,0,0,-1.1071,0.2219,1533,4.2,0.6883,0.0555,0.4474,1.5114,2.0969,0.2539,0,standard
dev_609905,1925,647,68,117,313,137,2.3314,7,4,Go,"PHP,Go,Ruby,TypeScript,C,Elixir,R",0.9892,0.7625,0.7961,74.37,0.0604,2.148,66.46,1,1,0,0,0.9624,-0.2618,2854,7.82,0.4528,1.3322,1.0969,1.2293,10.0,0.6321,2,standard
dev_187990,533,116,2,4,4,4,0.6262,4,1,JavaScript,"C,Python,Swift,Java",0.29,0.0105,0.3778,58.14,0.9831,1.9115,0.0,0,1,0,0,-3.0987,-0.1214,300,0.82,0.362,0.1565,0.3206,1.2263,0.7115,0.2788,0,standard
dev_531796,6768,1120,266,24,27,16,1.702,8,5,Kotlin,"C,Python,C++,Swift,Scala,PHP,Elixir,Ruby",0.236,0.7511,0.866,64.71,0.2395,1.5814,24.36,0,1,0,0,1.7622,-0.5681,2315,6.34,0.5719,1.0637,0.7075,1.367,4.1841,0.5681,2,inconsistent
dev_686392,107,35,3,2,20,11,0.3696,3,0,Scala,"JavaScript,Rust,PHP",0.3823,0.2032,0.106,29.53,0.9998,2.2231,28.12,1,1,0,0,2.229,-0.0807,182,0.5,0.7782,0.0,0.4763,1.2224,0.6422,0.3907,0,standard
dev_684129,1199,475,10,7,3,4,0.5768,1,0,Kotlin,Go,0.1354,0.7004,0.2177,7.54,0.5664,1.0,38.39,0,0,0,0,0.9387,0.022,527,1.44,0.1177,0.0,0.537,1.3383,2.2782,0.2922,0,standard
dev_917393,3407,336,63,20,8,7,1.6504,5,1,Java,"Scala,R,TypeScript,C,Elixir",0.7537,0.5355,0.612,60.81,0.9315,1.6589,70.85,0,1,1,0,2.3342,-0.013,1861,5.1,0.2245,0.4126,0.7578,1.5325,1.9997,0.4982,1,standard
dev_784903,1658,748,315,30,20,27,1.7944,5,2,Rust,"Scala,Python,C++,R,Ruby",0.9443,0.6266,0.4612,53.65,0.5369,2.3316,56.46,1,0,0,0,1.1427,-0.2217,2674,7.33,0.7142,0.7178,0.8947,1.1677,10.0,0.5257,2,standard
dev_904484,577,188,15,1,13,9,1.6173,1,0,Elixir,TypeScript,0.2284,0.3661,0.1017,42.16,0.7286,1.6537,15.27,0,0,1,0,1.2693,0.3476,1893,5.19,0.3278,0.0,0.38,1.1293,6.5279,0.3422,0,standard
dev_872734,2810,1179,108,66,11,68,1.8239,4,3,R,"JavaScript,Go,TypeScript,Java",0.6039,0.6121,0.7149,80.69,0.323,2.5431,102.42,0,0,1,1,0.192,-0.0397,1624,4.45,0.8515,0.912,0.7965,1.0255,7.4217,0.5545,2,standard
dev_964132,5481,994,128,122,37,137,2.9223,6,4,Scala,"Elixir,Python,Go,Ruby,Swift,Java",0.9779,0.9662,0.8898,62.17,0.0069,3.1742,91.11,1,1,0,1,1.4833,0.1266,2635,7.22,0.8494,1.6699,1.0871,1.0285,5.2101,0.735,2,standard
dev_804692,475,91,101,3,1,5,0.7073,1,3,Scala,Swift,0.0883,0.404,0.2024,52.17,0.7901,1.9583,10.37,1,1,1,0,2.7712,0.1358,250,0.69,0.12,0.3536,0.3971,0.8271,0.5239,0.4326,0,standard
dev_658952,126,45,185,32,8,8,1.7037,2,4,Elixir,"C++,Elixir",0.6188,0.6333,0.3103,41.95,0.7117,1.4783,52.23,0,1,1,1,1.1935,0.1146,1329,3.64,0.5554,0.9736,1.0761,1.6128,4.6657,0.5005,1,standard
dev_248745,220,79,22,10,1,5,0.8333,3,0,PHP,"TypeScript,Python,Ruby",0.5426,0.5075,0.6519,13.72,0.7981,1.5452,23.07,1,0,1,0,1.9252,0.2195,2718,7.45,0.5229,0.0,1.021,1.277,9.4233,0.3652,0,standard
dev_722716,1162,276,52,124,28,72,2.3486,5,4,Ruby,"Python,Elixir,Java,Kotlin,R",0.6243,0.8459,0.901,78.85,0.0175,2.8048,71.89,1,0,1,0,6.8868,0.1286,3402,9.32,0.9296,1.3421,1.1119,1.1688,8.5822,0.6435,2,standard
dev_822039,1655,355,2060,53,43,16,0.8914,6,3,R,"R,Rust,Swift,PHP,Java,Ruby",0.494,0.8964,0.6154,67.01,0.1718,2.1934,37.7,1,0,1,0,-1.521,-0.1506,2466,6.76,0.6446,0.4457,0.9203,1.5827,5.7056,0.5093,2,standard
dev_247972,9197,1241,78,68,177,53,2.3815,6,4,R,"Ruby,Go,C,Python,R,Rust",0.957,0.7437,0.7998,52.05,0.0724,1.7964,40.06,0,0,1,0,0.7809,-0.1381,2774,7.6,0.9448,1.3609,0.8936,1.3738,4.0895,0.5886,1,standard
dev_863697,198,16,63,134,6,9,1.6695,4,3,TypeScript,"PHP,C,R,Python",0.7995,0.8148,0.8803,24.59,0.612,1.6538,22.83,1,1,1,0,-0.0461,-0.3184,1605,4.4,0.6942,0.8348,1.5387,2.0638,1.3056,0.581,1,boundary_1_2
dev_166322,98,4,9,1,0,4,0.2415,4,0,Java,"Go,Scala,Swift,Python",0.1318,0.0104,0.0095,37.62,0.9464,1.0,36.07,0,1,1,0,-2.7608,0.4508,182,0.5,0.3482,0.0,0.0991,0.3869,0.08,0.1849,0,standard
dev_196573,1357,422,3,6,3,9,0.1908,3,1,TypeScript,"Go,Swift,Rust",0.2347,0.3893,0.5603,25.28,0.8465,1.0,28.43,0,0,0,0,-0.3496,0.4512,791,2.17,0.3509,0.0477,0.539,0.9603,2.6789,0.2465,0,standard
dev_495338,69,17,17,5,3,4,0.7853,3,1,PHP,"C++,Java,PHP",0.3104,0.1277,0.2467,9.78,0.9811,1.9185,60.52,1,1,1,0,1.0664,-0.0672,1255,3.44,0.4804,0.1963,0.5019,1.2263,2.827,0.3634,0,standard
dev_741807,503,184,39,4,41,5,1.5484,1,2,C,Swift,0.2837,0.0787,0.0322,49.62,0.2837,1.9063,38.68,1,0,0,0,0.7435,0.1372,2607,7.15,0.7838,0.6193,0.1997,1.9675,9.8929,0.3418,1,hybrid_high_vol_low_qual
dev_511602,131,11,7,1,5,8,0.5463,1,0,Kotlin,Kotlin,0.5042,0.2045,0.1026,5.0,0.225,1.0,0.0,0,1,1,0,-2.4097,0.6715,182,0.5,0.1743,0.0,0.5295,0.8451,0.1654,0.1927,0,standard
